,timestamp,SOSC Position
309,2020-06-23 22:00:00,-1.0
310,2020-06-23 23:00:00,-1.0
311,2020-06-24 00:00:00,-1.0
312,2020-06-24 01:00:00,-1.0
313,2020-06-24 02:00:00,-1.0
314,2020-06-24 03:00:00,-1.0
315,2020-06-24 04:00:00,0.0
316,2020-06-24 05:00:00,0.0
317,2020-06-24 06:00:00,0.0
318,2020-06-24 07:00:00,0.0
319,2020-06-24 08:00:00,0.0
320,2020-06-24 09:00:00,0.0
321,2020-06-24 10:00:00,0.0
322,2020-06-24 11:00:00,0.0
323,2020-06-24 12:00:00,0.0
324,2020-06-24 13:00:00,0.0
325,2020-06-24 14:00:00,0.0
326,2020-06-24 15:00:00,0.0
327,2020-06-24 16:00:00,0.0
328,2020-06-24 17:00:00,0.0
329,2020-06-24 18:00:00,0.0
330,2020-06-24 19:00:00,0.0
331,2020-06-24 20:00:00,0.0
332,2020-06-24 21:00:00,0.0
333,2020-06-24 22:00:00,0.0
334,2020-06-24 23:00:00,0.0
335,2020-06-25 00:00:00,0.0
336,2020-06-25 01:00:00,0.0
337,2020-06-25 02:00:00,0.0
338,2020-06-25 03:00:00,0.0
339,2020-06-25 04:00:00,0.0
340,2020-06-25 05:00:00,0.0
341,2020-06-25 06:00:00,-1.0
342,2020-06-25 07:00:00,-1.0
343,2020-06-25 08:00:00,0.0
344,2020-06-25 09:00:00,0.0
345,2020-06-25 10:00:00,-1.0
346,2020-06-25 11:00:00,-1.0
347,2020-06-25 12:00:00,0.0
348,2020-06-25 13:00:00,-1.0
349,2020-06-25 14:00:00,0.0
350,2020-06-25 15:00:00,-1.0
351,2020-06-25 16:00:00,-1.0
352,2020-06-25 17:00:00,-1.0
353,2020-06-25 18:00:00,-1.0
354,2020-06-25 19:00:00,0.0
355,2020-06-25 20:00:00,0.0
356,2020-06-25 21:00:00,0.0
357,2020-06-25 22:00:00,0.0
358,2020-06-25 23:00:00,0.0
359,2020-06-26 00:00:00,0.0
360,2020-06-26 01:00:00,0.0
361,2020-06-26 02:00:00,0.0
362,2020-06-26 03:00:00,0.0
363,2020-06-26 04:00:00,0.0
364,2020-06-26 05:00:00,0.0
365,2020-06-26 06:00:00,0.0
366,2020-06-26 07:00:00,0.0
367,2020-06-26 08:00:00,1.0
368,2020-06-26 09:00:00,1.0
369,2020-06-26 10:00:00,0.0
370,2020-06-26 11:00:00,0.0
371,2020-06-26 12:00:00,0.0
372,2020-06-26 13:00:00,0.0
373,2020-06-26 14:00:00,0.0
374,2020-06-26 15:00:00,0.0
375,2020-06-26 16:00:00,0.0
376,2020-06-26 17:00:00,0.0
377,2020-06-26 18:00:00,0.0
378,2020-06-26 19:00:00,0.0
379,2020-06-26 20:00:00,0.0
380,2020-06-26 21:00:00,0.0
381,2020-06-26 22:00:00,0.0
382,2020-06-26 23:00:00,0.0
383,2020-06-27 00:00:00,0.0
384,2020-06-27 01:00:00,0.0
385,2020-06-27 02:00:00,0.0
386,2020-06-27 03:00:00,0.0
387,2020-06-27 04:00:00,0.0
388,2020-06-27 05:00:00,0.0
389,2020-06-27 06:00:00,0.0
390,2020-06-27 07:00:00,0.0
391,2020-06-27 08:00:00,0.0
392,2020-06-27 09:00:00,0.0
393,2020-06-27 10:00:00,0.0
394,2020-06-27 11:00:00,0.0
395,2020-06-27 12:00:00,0.0
396,2020-06-27 13:00:00,1.0
397,2020-06-27 14:00:00,1.0
398,2020-06-27 15:00:00,0.0
